"total_attention_score","Cause Name","Match_Type","measure_id","measure_name","location_id","location_name","sex_id","sex_name","age_id","age_name","cause_id","metric_id","metric_name","year","DALY","upper","lower"
32056,"Conduct disorder","Identifier",2,"DALYs (Disability-Adjusted Life Years)",4,"Southeast Asia, East Asia, and Oceania",3,"Both",22,"All ages",579,1,"Number",2021,1033261.28560179,1626276.29514271,568835.270108956
29308936,"Contact dermatitis","Identifier",2,"DALYs (Disability-Adjusted Life Years)",44584,"OECD Countries",3,"Both",22,"All ages",978,1,"Number",2021,356419.127874727,537573.995585384,224374.501435217
29308936,"Contact dermatitis","Identifier",2,"DALYs (Disability-Adjusted Life Years)",94215,"Organization of Islamic Cooperation",3,"Both",22,"All ages",978,1,"Number",2021,476682.608950121,732553.697617856,294296.123941975
29308936,"Contact dermatitis","Identifier",2,"DALYs (Disability-Adjusted Life Years)",31,"Central Europe, Eastern Europe, and Central Asia",3,"Both",22,"All ages",978,1,"Number",2021,149294.09251164,224911.60721171,95595.877133073
29308936,"Contact dermatitis","Identifier",2,"DALYs (Disability-Adjusted Life Years)",479,"WHO region",3,"Both",22,"All ages",978,1,"Number",2021,2260334.64014581,3443146.65706047,1387644.5251874
29308936,"Contact dermatitis","Identifier",2,"DALYs (Disability-Adjusted Life Years)",44637,"Low SDI",3,"Both",22,"All ages",978,1,"Number",2021,201971.262753707,307693.840030794,124869.991550496
29308936,"Contact dermatitis","Identifier",2,"DALYs (Disability-Adjusted Life Years)",103,"Latin America and Caribbean",3,"Both",22,"All ages",978,1,"Number",2021,186315.660836773,284552.221116406,115841.310247427
29308936,"Contact dermatitis","Identifier",2,"DALYs (Disability-Adjusted Life Years)",44586,"G20",3,"Both",22,"All ages",978,1,"Number",2021,1568211.16827885,2379248.42536411,964799.845636945
29308936,"Contact dermatitis","Identifier",2,"DALYs (Disability-Adjusted Life Years)",166,"Sub-Saharan Africa",3,"Both",22,"All ages",978,1,"Number",2021,196091.933903077,296842.03658789,121794.311956274
29308936,"Contact dermatitis","Identifier",2,"DALYs (Disability-Adjusted Life Years)",137,"North Africa and Middle East",3,"Both",22,"All ages",978,1,"Number",2021,144510.392562451,219395.968806901,88541.6940834368
29308936,"Contact dermatitis","Identifier",2,"DALYs (Disability-Adjusted Life Years)",94217,"Gulf Cooperation Council",3,"Both",22,"All ages",978,1,"Number",2021,14969.7821111194,23400.5014890953,9259.60608745202
29308936,"Contact dermatitis","Identifier",2,"DALYs (Disability-Adjusted Life Years)",44587,"African Union",3,"Both",22,"All ages",978,1,"Number",2021,250813.596798595,383803.240991582,155348.136897186
29308936,"Contact dermatitis","Identifier",2,"DALYs (Disability-Adjusted Life Years)",44590,"Four World Regions",3,"Both",22,"All ages",978,1,"Number",2021,2269483.31865965,3457420.9351801,1393453.5579909
29308936,"Contact dermatitis","Identifier",2,"DALYs (Disability-Adjusted Life Years)",94216,"Association of Southeast Asian Nations",3,"Both",22,"All ages",978,1,"Number",2021,256710.846596488,394022.316037128,158289.070332908
29308936,"Contact dermatitis","Identifier",2,"DALYs (Disability-Adjusted Life Years)",95471,"Health System Grouping Levels",3,"Both",22,"All ages",978,1,"Number",2021,2270803.66081291,3459421.78053716,1394247.49658316
29308936,"Contact dermatitis","Identifier",2,"DALYs (Disability-Adjusted Life Years)",94366,"Sahel Region",3,"Both",22,"All ages",978,1,"Number",2021,63667.1440347207,96602.386637415,39233.7931209121
29308936,"Contact dermatitis","Identifier",2,"DALYs (Disability-Adjusted Life Years)",44591,"World Bank Income Levels",3,"Both",22,"All ages",978,1,"Number",2021,2270796.73983357,3459411.62064453,1394243.19044749
29308936,"Contact dermatitis","Identifier",2,"DALYs (Disability-Adjusted Life Years)",158,"South Asia",3,"Both",22,"All ages",978,1,"Number",2021,471027.774174144,727580.357227063,288541.393454016
29308936,"Contact dermatitis","Identifier",2,"DALYs (Disability-Adjusted Life Years)",44635,"High SDI",3,"Both",22,"All ages",978,1,"Number",2021,303590.704119439,458866.315628718,191878.604265814
29308936,"Contact dermatitis","Identifier",2,"DALYs (Disability-Adjusted Life Years)",44634,"High-middle SDI",3,"Both",22,"All ages",978,1,"Number",2021,445855.068025991,671131.768863462,274274.318879113
29308936,"Contact dermatitis","Identifier",2,"DALYs (Disability-Adjusted Life Years)",44642,"Nordic Region",3,"Both",22,"All ages",978,1,"Number",2021,3546.16407580923,5429.04430444158,2181.47385945309
29308936,"Contact dermatitis","Identifier",2,"DALYs (Disability-Adjusted Life Years)",44534,"Commonwealth",3,"Both",22,"All ages",978,1,"Number",2021,626178.49156247,962177.018309354,383597.213704478
29308936,"Contact dermatitis","Identifier",2,"DALYs (Disability-Adjusted Life Years)",478,"World Bank Regions",3,"Both",22,"All ages",978,1,"Number",2021,2269957.83617487,3458151.86711452,1393737.51204965
29308936,"Contact dermatitis","Identifier",2,"DALYs (Disability-Adjusted Life Years)",44636,"Low-middle SDI",3,"Both",22,"All ages",978,1,"Number",2021,484264.670949454,742613.92037755,297661.589653493
29308936,"Contact dermatitis","Identifier",2,"DALYs (Disability-Adjusted Life Years)",4743,"European Union",3,"Both",22,"All ages",978,1,"Number",2021,108774.326421879,165709.537029077,68435.5556774576
29308936,"Contact dermatitis","Identifier",2,"DALYs (Disability-Adjusted Life Years)",4,"Southeast Asia, East Asia, and Oceania",3,"Both",22,"All ages",978,1,"Number",2021,874566.438786955,1327147.8549965,532657.317857255
29308936,"Contact dermatitis","Identifier",2,"DALYs (Disability-Adjusted Life Years)",44639,"Middle SDI",3,"Both",22,"All ages",978,1,"Number",2021,835121.954964315,1269890.39996881,509940.977174838
29308936,"Contact dermatitis","Identifier",2,"DALYs (Disability-Adjusted Life Years)",64,"High-income",3,"Both",22,"All ages",978,1,"Number",2021,250959.476412361,377862.016212965,160400.582883503
2066,"Cutaneous and mucocutaneous leishmaniasis","Identifier",2,"DALYs (Disability-Adjusted Life Years)",44636,"Low-middle SDI",3,"Both",22,"All ages",349,1,"Number",2021,110598.87048843,156265.920939731,74667.5833336583
2066,"Cutaneous and mucocutaneous leishmaniasis","Identifier",2,"DALYs (Disability-Adjusted Life Years)",158,"South Asia",3,"Both",22,"All ages",349,1,"Number",2021,21645.1090649275,31113.5756894043,13797.8841874766
2066,"Cutaneous and mucocutaneous leishmaniasis","Identifier",2,"DALYs (Disability-Adjusted Life Years)",44586,"G20",3,"Both",22,"All ages",349,1,"Number",2021,64125.6839247183,92274.9582335407,43360.1781544499
2066,"Cutaneous and mucocutaneous leishmaniasis","Identifier",2,"DALYs (Disability-Adjusted Life Years)",44534,"Commonwealth",3,"Both",22,"All ages",349,1,"Number",2021,27113.884897893,38241.0289110407,17442.6019050523
2066,"Cutaneous and mucocutaneous leishmaniasis","Identifier",2,"DALYs (Disability-Adjusted Life Years)",44584,"OECD Countries",3,"Both",22,"All ages",349,1,"Number",2021,20798.494643877,30852.0507263574,13355.7280968799
2066,"Cutaneous and mucocutaneous leishmaniasis","Identifier",2,"DALYs (Disability-Adjusted Life Years)",31,"Central Europe, Eastern Europe, and Central Asia",3,"Both",22,"All ages",349,1,"Number",2021,6587.15033479944,9555.62974187902,4158.38731247469
2066,"Cutaneous and mucocutaneous leishmaniasis","Identifier",2,"DALYs (Disability-Adjusted Life Years)",94216,"Association of Southeast Asian Nations",3,"Both",22,"All ages",349,1,"Number",2021,104.538122456852,175.489291113927,57.3105234886295
2066,"Cutaneous and mucocutaneous leishmaniasis","Identifier",2,"DALYs (Disability-Adjusted Life Years)",44587,"African Union",3,"Both",22,"All ages",349,1,"Number",2021,68234.2774708649,96965.8443219066,45539.3370793494
2066,"Cutaneous and mucocutaneous leishmaniasis","Identifier",2,"DALYs (Disability-Adjusted Life Years)",94217,"Gulf Cooperation Council",3,"Both",22,"All ages",349,1,"Number",2021,10064.1362667164,16276.4425521684,6096.73268988455
2066,"Cutaneous and mucocutaneous leishmaniasis","Identifier",2,"DALYs (Disability-Adjusted Life Years)",44590,"Four World Regions",3,"Both",22,"All ages",349,1,"Number",2021,392688.563879655,552670.528528355,265110.867939807
2066,"Cutaneous and mucocutaneous leishmaniasis","Identifier",2,"DALYs (Disability-Adjusted Life Years)",103,"Latin America and Caribbean",3,"Both",22,"All ages",349,1,"Number",2021,105408.928385227,150154.751598721,71012.154741519
2066,"Cutaneous and mucocutaneous leishmaniasis","Identifier",2,"DALYs (Disability-Adjusted Life Years)",166,"Sub-Saharan Africa",3,"Both",22,"All ages",349,1,"Number",2021,13203.6496278718,18939.1136525654,8683.69705905943
2066,"Cutaneous and mucocutaneous leishmaniasis","Identifier",2,"DALYs (Disability-Adjusted Life Years)",4743,"European Union",3,"Both",22,"All ages",349,1,"Number",2021,247.655881477856,384.387221639522,151.675272417339
2066,"Cutaneous and mucocutaneous leishmaniasis","Identifier",2,"DALYs (Disability-Adjusted Life Years)",64,"High-income",3,"Both",22,"All ages",349,1,"Number",2021,899.267157626607,1332.85167500739,549.752131117378
2066,"Cutaneous and mucocutaneous leishmaniasis","Identifier",2,"DALYs (Disability-Adjusted Life Years)",95471,"Health System Grouping Levels",3,"Both",22,"All ages",349,1,"Number",2021,392688.563879655,552670.528528355,265110.867939807
2066,"Cutaneous and mucocutaneous leishmaniasis","Identifier",2,"DALYs (Disability-Adjusted Life Years)",44634,"High-middle SDI",3,"Both",22,"All ages",349,1,"Number",2021,10873.3313777417,16854.8833857823,6664.72657241468
2066,"Cutaneous and mucocutaneous leishmaniasis","Identifier",2,"DALYs (Disability-Adjusted Life Years)",44591,"World Bank Income Levels",3,"Both",22,"All ages",349,1,"Number",2021,392688.563879655,552670.528528355,265110.867939807
2066,"Cutaneous and mucocutaneous leishmaniasis","Identifier",2,"DALYs (Disability-Adjusted Life Years)",478,"World Bank Regions",3,"Both",22,"All ages",349,1,"Number",2021,392680.644212875,552662.052615518,265104.902495865
2066,"Cutaneous and mucocutaneous leishmaniasis","Identifier",2,"DALYs (Disability-Adjusted Life Years)",94366,"Sahel Region",3,"Both",22,"All ages",349,1,"Number",2021,20674.3971230908,30923.4341667891,13538.4983623624
2066,"Cutaneous and mucocutaneous leishmaniasis","Identifier",2,"DALYs (Disability-Adjusted Life Years)",479,"WHO region",3,"Both",22,"All ages",349,1,"Number",2021,392323.09802979,552116.553182692,264892.380800438
2066,"Cutaneous and mucocutaneous leishmaniasis","Identifier",2,"DALYs (Disability-Adjusted Life Years)",44637,"Low SDI",3,"Both",22,"All ages",349,1,"Number",2021,90491.9348344029,128064.514102994,60604.1010253639
2066,"Cutaneous and mucocutaneous leishmaniasis","Identifier",2,"DALYs (Disability-Adjusted Life Years)",44639,"Middle SDI",3,"Both",22,"All ages",349,1,"Number",2021,170265.439074535,238530.947155295,113311.03781797
2066,"Cutaneous and mucocutaneous leishmaniasis","Identifier",2,"DALYs (Disability-Adjusted Life Years)",44635,"High SDI",3,"Both",22,"All ages",349,1,"Number",2021,10458.9881045457,16936.3967317624,6322.43214453592
2066,"Cutaneous and mucocutaneous leishmaniasis","Identifier",2,"DALYs (Disability-Adjusted Life Years)",4,"Southeast Asia, East Asia, and Oceania",3,"Both",22,"All ages",349,1,"Number",2021,2198.85519065263,3983.3361262167,1292.26673259709
2066,"Cutaneous and mucocutaneous leishmaniasis","Identifier",2,"DALYs (Disability-Adjusted Life Years)",137,"North Africa and Middle East",3,"Both",22,"All ages",349,1,"Number",2021,243032.650089385,341418.239261177,165191.664286971
2066,"Cutaneous and mucocutaneous leishmaniasis","Identifier",2,"DALYs (Disability-Adjusted Life Years)",94215,"Organization of Islamic Cooperation",3,"Both",22,"All ages",349,1,"Number",2021,278978.353877285,393683.738798186,188922.70721734
2066,"Cutaneous and mucocutaneous leishmaniasis","Identifier",2,"DALYs (Disability-Adjusted Life Years)",44642,"Nordic Region",3,"Both",22,"All ages",349,1,"Number",2021,0,0,0
6892,"Decubitus ulcer","Identifier",2,"DALYs (Disability-Adjusted Life Years)",137,"North Africa and Middle East",3,"Both",22,"All ages",665,1,"Number",2021,62172.2056275336,73716.7549304334,49916.8846107438
6892,"Decubitus ulcer","Identifier",2,"DALYs (Disability-Adjusted Life Years)",479,"WHO region",3,"Both",22,"All ages",665,1,"Number",2021,796382.72067517,895470.444240806,605205.520698613
6892,"Decubitus ulcer","Identifier",2,"DALYs (Disability-Adjusted Life Years)",94215,"Organization of Islamic Cooperation",3,"Both",22,"All ages",665,1,"Number",2021,142000.39039814,170105.557232964,100662.617932304
6892,"Decubitus ulcer","Identifier",2,"DALYs (Disability-Adjusted Life Years)",31,"Central Europe, Eastern Europe, and Central Asia",3,"Both",22,"All ages",665,1,"Number",2021,20777.4621428034,23506.5788206028,18433.3228601648
6892,"Decubitus ulcer","Identifier",2,"DALYs (Disability-Adjusted Life Years)",103,"Latin America and Caribbean",3,"Both",22,"All ages",665,1,"Number",2021,92002.1879484123,103649.477389609,82330.952742028
6892,"Decubitus ulcer","Identifier",2,"DALYs (Disability-Adjusted Life Years)",94216,"Association of Southeast Asian Nations",3,"Both",22,"All ages",665,1,"Number",2021,136294.00658271,165628.490555822,84057.435785885
6892,"Decubitus ulcer","Identifier",2,"DALYs (Disability-Adjusted Life Years)",44534,"Commonwealth",3,"Both",22,"All ages",665,1,"Number",2021,257883.007756363,328498.64338896,170421.292359242
6892,"Decubitus ulcer","Identifier",2,"DALYs (Disability-Adjusted Life Years)",166,"Sub-Saharan Africa",3,"Both",22,"All ages",665,1,"Number",2021,101399.681919219,139725.944075875,58716.3719534891
6892,"Decubitus ulcer","Identifier",2,"DALYs (Disability-Adjusted Life Years)",44586,"G20",3,"Both",22,"All ages",665,1,"Number",2021,480580.356112475,543014.725226837,384884.581603094
6892,"Decubitus ulcer","Identifier",2,"DALYs (Disability-Adjusted Life Years)",44587,"African Union",3,"Both",22,"All ages",665,1,"Number",2021,126653.800838924,168486.873755605,78201.7346382159
6892,"Decubitus ulcer","Identifier",2,"DALYs (Disability-Adjusted Life Years)",94217,"Gulf Cooperation Council",3,"Both",22,"All ages",665,1,"Number",2021,18008.8270135046,22649.876102233,14264.9439889159
6892,"Decubitus ulcer","Identifier",2,"DALYs (Disability-Adjusted Life Years)",4,"Southeast Asia, East Asia, and Oceania",3,"Both",22,"All ages",665,1,"Number",2021,208532.51574316,242984.469860407,133316.234857661
6892,"Decubitus ulcer","Identifier",2,"DALYs (Disability-Adjusted Life Years)",44642,"Nordic Region",3,"Both",22,"All ages",665,1,"Number",2021,980.341904860152,1115.54334301013,838.837548679606
6892,"Decubitus ulcer","Identifier",2,"DALYs (Disability-Adjusted Life Years)",44591,"World Bank Income Levels",3,"Both",22,"All ages",665,1,"Number",2021,802645.884157235,902340.012436006,611411.453902901
6892,"Decubitus ulcer","Identifier",2,"DALYs (Disability-Adjusted Life Years)",44590,"Four World Regions",3,"Both",22,"All ages",665,1,"Number",2021,801397.964560545,901001.857313067,610151.581406535
6892,"Decubitus ulcer","Identifier",2,"DALYs (Disability-Adjusted Life Years)",95471,"Health System Grouping Levels",3,"Both",22,"All ages",665,1,"Number",2021,802648.857217532,902344.06390548,611412.728220265
6892,"Decubitus ulcer","Identifier",2,"DALYs (Disability-Adjusted Life Years)",94366,"Sahel Region",3,"Both",22,"All ages",665,1,"Number",2021,14270.4235197108,21778.6196672644,7947.27130647646
6892,"Decubitus ulcer","Identifier",2,"DALYs (Disability-Adjusted Life Years)",158,"South Asia",3,"Both",22,"All ages",665,1,"Number",2021,162007.645768205,214070.644963125,100423.537605982
6892,"Decubitus ulcer","Identifier",2,"DALYs (Disability-Adjusted Life Years)",478,"World Bank Regions",3,"Both",22,"All ages",665,1,"Number",2021,802598.775162628,902286.739662899,611368.794855827
6892,"Decubitus ulcer","Identifier",2,"DALYs (Disability-Adjusted Life Years)",44635,"High SDI",3,"Both",22,"All ages",665,1,"Number",2021,139361.330061665,157430.368076071,123392.995777567
6892,"Decubitus ulcer","Identifier",2,"DALYs (Disability-Adjusted Life Years)",44584,"OECD Countries",3,"Both",22,"All ages",665,1,"Number",2021,167409.535371362,187331.297368406,146909.795492702
6892,"Decubitus ulcer","Identifier",2,"DALYs (Disability-Adjusted Life Years)",44634,"High-middle SDI",3,"Both",22,"All ages",665,1,"Number",2021,133708.94899259,149671.254468615,107391.542434627
6892,"Decubitus ulcer","Identifier",2,"DALYs (Disability-Adjusted Life Years)",44636,"Low-middle SDI",3,"Both",22,"All ages",665,1,"Number",2021,196155.653849366,242116.965704727,129297.263647526
6892,"Decubitus ulcer","Identifier",2,"DALYs (Disability-Adjusted Life Years)",44637,"Low SDI",3,"Both",22,"All ages",665,1,"Number",2021,95957.9497862669,130148.099540671,58607.2635848146
6892,"Decubitus ulcer","Identifier",2,"DALYs (Disability-Adjusted Life Years)",4743,"European Union",3,"Both",22,"All ages",665,1,"Number",2021,52264.8419904782,57062.8359671938,44794.3213941704
